dates,Title,Files,Not OK?,Political Influence,Scientific Data Mentioned,Statistical Data Mentioned,Source Mentioned,Authenticity,Stance Detection,Location,Focus,Target,Authority Involvement,Comments,Done,Annotator
07 July 2023 05:21,গুরুত্বহীন,ID-648.txt,False,Yes,No,Yes,Yes,Real,Positive,India,Plastic Pollution,Goverment,,,No,
21 May 2023 10:43,বিশ্বের দূষিত শহরের তালিকায় চতুর্থ অবস্থানে ঢাকা,ID-65.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
04 July 2023 08:08,"চাই পরিবেশবান্ধব গ্রাম, প্রচার পরিবেশকর্মীদের",ID-651.txt,False,No,No,No,No,Real,Positive,India,Forestry and Tree Plantation,Dishonest people,Environmental/Forestry Authority,,No,
25 June 2023 16:22,"নদী কেটে বাড়িতেই কৃত্রিম হ্রদ, অবৈধ নির্মাণের জেরে আবার জরিমানা নেমারের",ID-654.txt,False,No,No,No,No,Real,Negative,India,Water Resource Pollution,Dishonest people,Legal/Court,,No,
11 March 2024 10:38,ঢাকার বাতাস আজও 'অস্বাস্থ্যকর',ID-66.txt,False,No,Yes,Yes,Yes,Real,Neutral,Bangladesh,Air Pollution,Industries,,,No,
10 June 2023 06:14,পরিবেশপাঠের হাল,ID-663.txt,False,No,No,Yes,No,Real,Problematic,India,Environmental Pollution,Government,Other Authority,,No,
09 June 2023 09:16,সব ধরনের জ্বালানির দূষণ পরীক্ষার জন্য নতুন যন্ত্র হাতে পাচ্ছে পুলিশ,ID-665.txt,False,No,No,No,No,Real,Positive,India,Air Pollution,General People,Crime/Police,,No,
08 June 2023 09:48,অতি প্রবল ঘূর্ণিঝড়ে পরিণত হতে পারে ‘বিপর্যয়’! কোথায় আছড়ে পড়ার সম্ভাবনা?,ID-666.txt,False,No,No,Yes,Yes,Real,Positive,India,Natural Disaster,,Scientists & Researcher,,No,
07 June 2023 18:16,"প্লাস্টিক দূষণকে হারিয়ে দিন, বিশ্ব পরিবেশ দিবসে বার্তা হৃদয়পুরের অরিন্দমের",ID-667.txt,False,No,No,No,No,Real,Positive,India,Plastic Pollution,General People,Other Authority,,No,
06 June 2023 09:25,পরিবেশ বাঁচাতে ধর্নামঞ্চ থেকে ৮১৩টি চারা বিলি,ID-672.txt,False,No,No,No,No,Maybe Fake,Problematic,India,Climate Change,,Other Authority,,No,
06 June 2023 07:36,"পরিবেশবিধি না মানলে বন্ধ করা হতে পারে নিষিদ্ধ প্লাস্টিকের কারখানা, বার্তা মন্ত্রী মানসের",ID-674.txt,False,No,No,Yes,Yes,Real,Positive,India,Plastic Pollution,Industries,Government,,No,
06 June 2023 07:35,প্লাস্টিক নিয়ন্ত্রণ আর কবে হবে? পরিবেশ দিবসে প্রশ্ন,ID-675.txt,False,No,No,No,No,Real,Positive,India,Plastic Pollution,General People,Other Authority,,No,
05 June 2023 20:39,কলকাতা এ বার সত্যিই তিলোত্তমা? বিশ্ব পরিবেশ দিবসে শহরকে দূষণমুক্ত করার অঙ্গীকার পুরসভার,ID-676.txt,False,Yes,No,No,No,Real,Positive,India,Environmental Pollution,Authority,Government,,No,
03 June 2023 22:38,"কলকাতায় তৈরি করতে হবে আরও বেশি ‘গ্রিন বিল্ডিং’, পরিবেশ দিবসে আলোচনাসভা আইজিবিসির",ID-678.txt,False,No,No,No,No,Real,Positive,India,Forestry and Tree Plantation,,Environmental/Forestry Authority,,No,
03 June 2023 18:06,"মাত্রাতিরিক্ত সময় ‘ইয়ারফোনের’ ব্যবহার, শ্রবণশক্তি হারালেন তরুণ!",ID-679.txt,False,No,No,No,No,Maybe Fake,Problematic,India,Sound Pollution,,,,No,
24 January 2024 11:31,অস্বাস্থ্যকর' বাতাস নিয়ে বিশ্বের চতুর্থ দূষিত শহর ঢাকা,ID-68.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
30 May 2023 09:29,"টাকা নেই, প্লাস্টিক বর্জ্যে রাস্তা তৈরি বন্ধ হুগলিতে",ID-682.txt,False,No,No,Yes,Yes,Real,Neutral,India,Plastic Pollution,General People,Government,,No,
30 May 2023 07:19,"বানতলা চর্মনগরীর জলশোধন প্লান্টের কর্মীদের কর্মবিরতি, দূষণ ছড়াচ্ছে এলাকায়",ID-683.txt,False,Yes,No,No,No,Real,Neutral,India,Water Pollution,Industries,,,No,
29 May 2023 09:32,পরিবেশ নিয়ে আরও সচেতনতা জরুরি,ID-684.txt,False,No,No,No,No,Real,Neutral,Bangladesh,Forestry and Tree Plantation,,,,No,
26 May 2023 21:14,"শিলিগুড়ির উপকণ্ঠে পাথর গুঁড়োচ্ছে তিনটি ‘বেআইনি ক্রাশার’! জানেন না মন্ত্রী, ধুলোয় নাভিশ্বাস এলাকায়",ID-687.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Dishonest people,Government,,No,
02 May 2023 11:33,দূষণের শীর্ষস্থানে ফিরে এলো ঢাকা,ID-69.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
18 May 2023 17:05,"বজ্রবিদ্যুৎ-সহ ঝড়বৃষ্টি শুরু কলকাতায়, হাওয়ার বেগ হতে পারে ঘণ্টায় ৫০ কিমি, বর্ষণ বিভিন্ন জেলাতেও",ID-692.txt,False,No,No,Yes,Yes,Real,Positive,India,Natural Disaster,,,,No,
17 May 2023 08:17,গঙ্গার ভাঙন রোধের সরকারি প্রকল্প নিয়ে প্রশ্ন পরিবেশ আদালতেরও,ID-694.txt,False,No,No,No,No,Real,Positive,India,Environmental Protection,Government,Environmental/Forestry Authority,,No,
09 May 2023 07:03,থার্মোকলের বাক্সে মাছ পাঠানো ঘিরে চাপান-উতোর হাওড়ায়,ID-696.txt,False,Yes,No,No,No,Real,Neutral,India,Environmental Protection,Authority,Legal/Court,,No,
30 April 2023 13:30,"নদীর পাড়ে গাছ কেটে নির্মাণকাজ, পরিবেশ রক্ষায় গাছকে জড়িয়ে ধরে প্রতিবাদ বাসিন্দাদের",ID-699.txt,False,No,No,No,No,Real,Positive,India,Forestry and Tree Plantation,Authority,General people,,No,
25 September 2022 10:34,কাপ্তাই হ্রদের দূষণ দূর করতে অভিযান পরিচালনা করা হবে',ID-7.txt,False,No,No,No,No,Maybe Real,Positive,Bangladesh,Water Pollution,Dishonest people,Other Authority,,No,
03 March 2023 11:35,বিশ্বের সবচেয়ে দূষিত বাতাসের শহর ঢাকা,ID-70.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,Industries,,,No,
26 April 2023 10:00,এলাকায় পর্যটন কেন্দ্র হওয়ার পরিবেশ থাকলেও কাজে লাগছে না,ID-701.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Climate Change,Government,Legal/Court,,No,
20 April 2023 16:15,"গরমে অশনি সঙ্কেত! বিশ্বে রেকর্ড হারে বৃদ্ধি পেতে পারে তাপমাত্রা, কারণ জানালেন বিজ্ঞানীরা",ID-703.txt,False,No,Yes,No,No,Real,Positive,India,Global Warming,,Scientists & Researcher,,No,
19 April 2023 08:59,"প্রয়োজন ২২, জঙ্গল আছে মাত্র ৪ শতাংশ",ID-706.txt,False,No,No,No,No,Real,Neutral,India,Forestry and Tree Plantation,Dishonest people,,,No,
18 April 2023 08:02,বর্ষার আগেই মণিখাল পরিষ্কারের নির্দেশ,ID-707.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,,Government,,No,
15 April 2023 16:09,"গাছ কাটলেও জিডিপি পুষ্ট হয়, অরণ্যসৃজনও বাতাস দেয় জিডিপি-র পালে! এ এক অদ্ভুত হিসাব",ID-709.txt,False,No,No,No,No,Real,Neutral,India,Forestry and Tree Plantation,,,,No,
28 January 2023 02:28,দূষিত শহরের তালিকায় দ্বিতীয় অবস্থানে ঢাকা,ID-71.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,Industries,,,No,
15 April 2023 08:10,"ডকে উঠছে পরিবেশ, আন্দোলন চান বিমান",ID-710.txt,False,Yes,No,No,No,Real,Positive,India,Forestry and Tree Plantation,General People,Scientists & Researcher,,No,
14 April 2023 07:24,৩৫০০ কোটি ক্ষতিপূরণ দিয়েও ঘুম ভাঙেনি? রাজ্যকে প্রশ্ন জাতীয় পরিবেশ আদালতের,ID-712.txt,False,Yes,No,No,No,Real,Positive,India,Environmental Pollution,Government,Legal/Court,,No,
06 April 2023 07:06,দূষণ কমাতে জ্বালানির বদলে ই-অটোর ভাবনা নিউ টাউনে,ID-715.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Authority,Government,,No,
02 April 2023 08:38,"বন সংরক্ষণ আইন বদল কেন, ফের সরব কংগ্রেস",ID-719.txt,False,Yes,No,Yes,No,Real,Positive,India,Environmental Protection,,Government,,No,
11 September 2022 06:05,এনআরসিসি চেয়ারম্যান: ঢাকার নদী দূষণে মূল দায়ী ওয়াসা,ID-72.txt,False,No,No,No,No,Real,Positive,Bangladesh,Water Pollution,Industries,Environmental/Forestry Authority,,No,
24 March 2023 06:17,সম্পাদক সমীপেষু: ই-বর্জ্যের দূষণ,ID-722.txt,False,Yes,Yes,Yes,Yes,Real,Positive,India,E-Waste,Dishonest people,Government,,No,
23 March 2023 04:17,পরিবেশ উপেক্ষার এই উন্নয়ন,ID-723.txt,False,Yes,No,Yes,Yes,Real,Negative,India,Environmental Pollution,General People,Environmental/Forestry Authority,,No,
20 March 2023 16:05,ন্যানোর ইঞ্জিন বদলে বিনা খরচেই ছোটাচ্ছেন গাড়ি! মনোজিতের ‘ওয়ান্ডার কার’ নিয়ে বাঁকুড়ায় হইচই,ID-726.txt,False,No,Yes,No,No,Maybe Real,Positive,India,Environmental Pollution,,,,No,
17 March 2023 08:06,শাসককে দূষণ-তিরে বিঁধে প্রচারে বিজেপি,ID-729.txt,False,Yes,No,No,No,Real,Neutral,India,Environmental Pollution,Industries,Other Authority,,No,
10 October 2023 09:42,দূষিত শহরের তালিকায় শীর্ষে ঢাকা,ID-73.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
13 March 2023 07:42,"১১টি খালের দৈনিক ৪২৫ কোটি লিটার বর্জ্যের প্রবাহ গঙ্গায়, বন্ধ হবে কি",ID-732.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,Authority,Legal/Court,,No,
05 March 2023 06:57,"ভুল তথ্য দেওয়া হচ্ছে, রাজ্যকে ‘তোপ’ পরিবেশ আদালতের",ID-739.txt,False,No,No,Yes,No,Real,Positive,Bangladesh,Environmental Protection,Government,Other Authority,,No,
29 January 2023 12:32,দূষিত শহরের তালিকায় ঢাকা তৃতীয়,ID-74.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,Industries,,,No,
01 March 2023 06:45,দুই খালের দূষণ মামলায় রাজ্যের কাছে জবাব তলব,ID-747.txt,False,No,No,No,No,Real,Neutral,India,Water Pollution,,Legal/Court,,No,
28 February 2023 05:12,"কলকাতা যেন ‘কাশি নগরী’! অ্যাডিনোভাইরাসের সঙ্গী দূষণ, নাজেহাল মহানগর",ID-748.txt,False,No,No,Yes,No,Real,Negative,India,Air Pollution,,Scientists & Researcher,,No,
27 February 2023 07:36,সরকারি প্রতিনিধিদের নিয়ে গঠিত কমিটির শব্দদূষণ রোধ নিয়ে সংশয়,ID-749.txt,False,No,No,No,No,Real,Negative,India,Climate Change,All,Environmental/Forestry Authority,,No,
26 February 2023 10:36,বিশ্বের দূষিত শহরের তালিকায় তৃতীয় অবস্থানে ঢাকা,ID-75.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
24 February 2023 12:28,"বিদ্যুৎ আর রান্নার গ্যাসের জন্য কোনও খরচ নেই, সাশ্রয়ের নতুন দিশা দেখাচ্ছেন পদ্মশ্রী জনক",ID-754.txt,False,No,No,No,No,Real,Positive,India,Environmental Protection,,,,No,
18 February 2023 14:08,"বৈদ্যুতিন বর্জ্য দূষণ বাড়াচ্ছে শহরে, কলকাতায় ই-ওয়েস্ট ড্রপ বক্স বসাবে পুরসভা",ID-756.txt,False,No,No,No,No,Real,Positive,India,E-Waste,General People,Government,,No,
17 February 2023 10:46,"দক্ষিণ মেরুতে বরফ গলার রেকর্ড! বিশ্ব উষ্ণায়ণের গতি বাড়বে, পরিবেশ গবেষণা রিপোর্টে দাবি",ID-759.txt,False,No,Yes,Yes,Yes,Real,Neutral,Global,Sea Level Rising,,Scientists & Researcher,,No,
16 February 2023 10:33,বিশ্বের দূষিত শহরের তালিকায় ঢাকা দ্বিতীয়,ID-76.txt,False,No,Yes,Yes,No,Real,Positive,Bangladesh,Air Pollution,Industries,,,No,
17 February 2023 09:26,বর্জ্য নিষ্কাশন নিয়ে নির্দেশ বিশ্বভারতীকে,ID-762.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,Authority,Environmental/Forestry Authority,,No,
15 February 2023 20:43,"দূষণের নিরিখে দিল্লিকে ছাপিয়ে গেল মুম্বই, বিশ্ব দূষণ পরিমাপক যন্ত্রে সেই শহরের স্থান কত?",ID-764.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,,Scientists & Researcher,,No,
14 February 2023 07:15,"ত্রিবেণীর ‘কুম্ভে’ গঙ্গাতেই প্রাতঃকৃত্য, ছড়াচ্ছে দূষণ",ID-768.txt,False,No,No,Yes,Yes,Real,Positive,India,Water Pollution,Authority,General people,,No,
14 February 2023 06:29,সুন্দরবনের যত্রতত্র আবর্জনার স্তূপ,ID-769.txt,False,Yes,No,No,No,Real,Problematic,Bangladesh,Environmental Pollution,General People,Environmental/Forestry Authority,,No,
27 April 2023 10:51,বিশ্বের তৃতীয় দূষিত শহর ঢাকা,ID-77.txt,False,No,Yes,Yes,Yes,Real,Neutral,Bangladesh,Air Pollution,Industries,,,No,
11 February 2023 07:11,‘সুন্দরী’ না বাঁচলে বাঁচবে না সুন্দরবনও,ID-775.txt,False,Yes,No,No,No,Real,Positive,India,Forestry and Tree Plantation,Government,Government,,No,
10 February 2023 06:49,সুন্দরবন রক্ষায় নজরদারি কমিটি,ID-776.txt,False,No,No,No,No,Real,Positive,Bangladesh,Wildlife,Authority,Legal/Court,,No,
04 May 2023 12:05,ফের দূষিত শহরের তালিকায় শীর্ষে ঢাকা,ID-78.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
05 February 2023 09:15,নতুন প্রজাতির পাখির সন্ধান চুপিতে,ID-780.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Wildlife,,Environmental/Forestry Authority,,No,
31 January 2023 04:54,"অগতির জঞ্জালের স্তূপে আগুনে বাড়ছে দূষণ, রুখবে কে",ID-783.txt,False,No,No,Yes,Yes,Real,Positive,India,Plastic Pollution,General People,Environmental/Forestry Authority,,No,
25 January 2023 15:37,সবুজ ময়দানের গায়েই কলকাতায় সবচেয়ে বেশি দূষণ! শহরের ফুসফুসে এত বিষ ঢালছে কে?,ID-786.txt,False,No,Yes,Yes,No,Real,Neutral,India,Air Pollution,All,,,No,
25 January 2023 06:38,আদিগঙ্গা সংস্কারের সময়সীমা বেঁধে দিল পরিবেশ আদালত,ID-787.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,Authority,Legal/Court,,No,
12 October 2023 10:24,বিশ্বের তৃতীয় দূষিত বায়ুর শহর ঢাকা,ID-79.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,Industries,,,No,
22 January 2023 13:38,দূষণ নিয়ন্ত্রণে অবৈধ অটো বন্ধ করতে সমীক্ষা চালাবে পরিবহণ দফতর,ID-791.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Authority,Government,,No,
21 January 2023 09:36,"ঠান্ডার দোসর প্রবল দূষণ, দিল্লির ৫৩ শতাংশ পরিবার জ্বর এবং শ্বাসকষ্টের শিকার!",ID-794.txt,False,No,No,No,No,Real,Neutral,India,Air Pollution,,,,No,
20 January 2023 10:24,"যমুনার জলে দূষণ নিয়ে তরজা, সাফ করতে ১০২৮ কোটি টাকা দিচ্ছে দিল্লি সরকার",ID-795.txt,False,Yes,No,No,No,Real,Positive,India,Water Pollution,,Government,,No,
01 January 2024 06:40,অস্বাস্থ্যকর বায়ু এবং বিধ্বংসী শব্দ নিয়ে ২০২৪ সালের শুরু,ID-80.txt,False,No,Yes,Yes,Yes,Real,Neutral,Bangladesh,Environmental Pollution,General People,,,No,
12 January 2023 06:54,পরিবেশ রক্ষার প্রস্তুতি গঙ্গাসাগরে,ID-803.txt,False,Yes,No,Yes,Yes,Real,Positive,India,Environmental Protection,,Government,,No,
10 January 2023 19:37,"তেল নয়, গরুর গোবর থেকেই চলবে ট্র্যাক্টর! বিশ্বে এই প্রথম, দাবি নির্মাতা সংস্থার",ID-806.txt,False,No,Yes,Yes,No,Real,Positive,Global,Environmental Protection,All,Other Authority,,No,
09 January 2023 06:19,৬৫০ কোটি টাকায় ‘হৃত’ মর্যাদা ফিরবে আদিগঙ্গার? প্রশ্ন থাকছেই,ID-808.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,,Legal/Court,,No,
08 January 2023 06:13,নতুন বছরের প্রথম সাত দিনই ‘হাওয়া খারাপ’ শহরের!,ID-810.txt,False,No,No,Yes,Yes,Maybe Fake,Neutral,India,Environmental Pollution,General People,Government,,No,
02 January 2023 05:57,‘লাস্ট নই’ এটাই কি যথেষ্ট,ID-813.txt,False,No,No,No,No,Real,Neutral,India,Environmental Pollution,Authority,,,No,
31 December 2022 12:19,"দিল্লির দূষণ পরিস্থিতি ‘গুরুতর’! নিয়ন্ত্রণ করতে একাধিক নিষেধাজ্ঞা, গাড়ি নিয়েও নিয়ম জারি",ID-814.txt,False,No,No,No,No,Real,Problematic,India,Climate Change,General People,Legal/Court,,No,
30 December 2022 19:16,"বায়ু দূষণে জেরবার রাজধানী, নির্মাণ কাজের উপর নিষেধাজ্ঞা জারি করল দিল্লি সরকার",ID-815.txt,False,No,No,No,No,Real,Positive,India,Air Pollution,Industries,Government,,No,
28 December 2022 06:32,ভিন্ রাজ্যের বাতাস নিয়ে অব্যাহত দূষণ-বিতর্ক!,ID-818.txt,False,No,No,No,No,Real,Problematic,India,Environmental Pollution,All,Government,,No,
23 August 2021 09:01,পরিবেশ দূষণ রোধে সাভারে ট্যানারি বন্ধের সুপারিশ,ID-82.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Environmental Pollution,Industries,Environmental/Forestry Authority,,No,
20 December 2022 05:00,"ভিন্ রাজ্য থেকে আসা বাতাসই দায়ী দূষণে, মত পরিবেশমন্ত্রীর",ID-822.txt,False,Yes,No,No,No,Real,Positive,India,Air Pollution,,Other Authority,,No,
14 December 2022 05:40,ডিসেম্বরে কলকাতার দূষণ ফিরল সেই পুরনো চেহারায়!,ID-826.txt,False,No,No,Yes,Yes,Real,Neutral,India,Air Pollution,All,Legal/Court,,No,
11 December 2022 12:39,"জঞ্জালের পাহাড় বেড়ে চলেছে রাজধানীতে, বিভীষিকাময় হয়ে উঠেছে দিল্লিবাসীর জীবন",ID-829.txt,False,No,No,Yes,No,Real,Problematic,India,Environmental Pollution,Government,,,No,
06 March 2024 08:38,পরিবেশ বাঁচিয়ে চামড়া শিল্পের প্রসার বড় চ্যালেঞ্জ,ID-83.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Environmental Pollution,Industries,Other Authority,,No,
09 December 2022 09:48,"সাগরমেলার প্রস্তুতি শুরু, দূষণ নিয়ন্ত্রণ নিয়ে প্রশ্ন",ID-831.txt,False,No,No,Yes,Yes,Real,Positive,India,Climate Change,General People,Government,,No,
07 December 2022 18:17,"বাংলার সীমানায় বসবে গাছের বেড়া, দূষণ রুখতে রাজ্যে বন্ধ হবে ন্যাড়া পোড়া: মানস",ID-833.txt,False,No,No,Yes,No,Real,Positive,India,Environmental Protection,Government,Legal/Court,,No,
05 December 2022 23:15,"দিল্লির বাতাসে দূষণ আবার বাড়ছে, বেশ কিছু যানবাহনে নিষেধাজ্ঞা কেজরীওয়াল সরকারের",ID-834.txt,False,No,No,No,No,Real,Positive,India,Air Pollution,General People,Government,,No,
05 December 2022 07:36,"ভাগাড়ের আগুনে ধোঁয়ায় ভরা আকাশ, বর্জ্য প্রক্রিয়াকরণে সমাধানের আশা",ID-835.txt,False,Yes,No,No,No,Real,Positive,India,Environmental Pollution,,Other Authority,,No,
04 December 2022 20:03,"দিল্লির বাতাসে দূষণ ভয়াবহ, অপ্রয়োজনীয় নির্মাণকাজ নিষিদ্ধ করল কেন্দ্রীয় কমিশন",ID-836.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Air Pollution,General People,Legal/Court,,No,
04 December 2022 16:04,"দূষণ মাত্রাছাড়া, সূচক বলছে অতি সঙ্কটজনক, শ্বাস নেওয়া কঠিন দিল্লির বাতাসে",ID-837.txt,False,No,No,Yes,No,Real,Problematic,India,Air Pollution,All,Environmental/Forestry Authority,,No,
03 December 2022 07:54,দূষণ রোধে বিদ্যুৎকেন্দ্রে যন্ত্র বসেনি সাত বছরেও,ID-838.txt,False,No,No,No,No,Real,Positive,India,Environmental Protection,Authority,Scientists & Researcher,,No,
03 September 2020 10:05,পরিবেশ দূষণ: ব্যাটারি কারখানাকে ১০ লাখ টাকা জরিমানা,ID-84.txt,False,No,No,No,No,Real,Positive,Bangladesh,Water Pollution,Industries,Environmental/Forestry Authority,,No,
02 December 2022 05:30,রাজ্যকে সতর্ক করল পরিবেশ আদালত,ID-840.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Government,Legal/Court,,No,
29 November 2022 09:35,রাজ্যের টালি নালা পুনরুজ্জীবন প্রকল্পের মূল্যায়নে এনএমসিজি,ID-842.txt,False,Yes,No,No,No,Maybe Real,Positive,India,Water Pollution,Government,Other Authority,,No,
28 November 2022 08:50,"সাইডিংয়ে দূষণ, কাল রেলকে তলব পর্ষদের",ID-844.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Authority,Other Authority,,No,
25 November 2022 06:38,কথামাত্র,ID-847.txt,False,No,No,No,No,Real,Positive,Bangladesh,Global Warming,,Scientists & Researcher,,No,
10 June 2019 08:12,পরিবেশ দূষণ: এশিয়ান পেপার মিলকে ২০ লাখ টাকা জরিমানা,ID-85.txt,False,No,No,No,No,Real,Positive,Bangladesh,Water Pollution,Industries,Environmental/Forestry Authority,,No,
20 November 2022 18:20,"দূষণ আর ধূমপানের অভ্যাসে বাড়ছে ‘সিওপিডি’-র মতো রোগ, সুস্থ থাকতে কী ধরনের খাবার খাবেন?",ID-854.txt,False,No,Yes,No,No,Real,Positive,Bangladesh,Environmental Pollution,General People,Scientists & Researcher,,No,
19 November 2022 08:01,"নাড়ায় আগুন, ছড়াচ্ছে দূষণ",ID-855.txt,False,No,No,No,No,Real,Neutral,India,Air Pollution,General People,Other Authority,,No,
13 November 2022 09:23,সরস্বতী নদীর দূষণে অর্থদণ্ড গঙ্গা-কর্তাকে,ID-858.txt,False,No,No,No,No,Real,Positive,Bangladesh,Water Pollution,All,Legal/Court,,No,
13 November 2022 07:13,মাইকে ‘সাউন্ড লিমিটার’ বসানোর প্রস্তাব জাতীয় স্তরেও কার্যকর করতে উদ্যোগী পরিবেশ আদালত,ID-859.txt,False,No,No,No,No,Real,Positive,India,Air Pollution,Authority,Legal/Court,,No,
15 June 2019 05:54,পরিবেশ দূষণ রোধের দাবিতে সড়কে ফল ছড়িয়ে প্রতিবাদ,ID-86.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,Industries,,,No,
11 November 2022 18:08,"আবার বিষ বাতাসে, দিল্লিতে বাড়ল দূষণ, কমল দৃশ্যমানতা, উড়ান সাময়িক ভাবে ব্যাহত",ID-861.txt,False,No,Yes,Yes,Yes,Real,Positive,India,Environmental Pollution,General People,Legal/Court,,No,
10 November 2022 10:57,"আরও খানিকটা কমল দিল্লির দূষণ, বুধবার রাতের প্রবল হাওয়ায় দেখা গেল নীল আকাশ",ID-862.txt,False,No,No,Yes,Yes,Real,Neutral,India,Environmental Pollution,,Other Authority,,No,
08 November 2022 14:59,দূষণে ঢাকা দিল্লির আকাশে এ বার দেখা গেল ‘ইউএফও’!,ID-863.txt,False,No,No,No,No,Fake,Negative,India,Environmental Pollution,,,,No,
08 November 2022 13:17,"শীতের দেখা নেই, উল্টে দিল্লির তাপমাত্রা রেকর্ড ছুঁল নভেম্বরে! ১৩ বছরে সর্বোচ্চ",ID-864.txt,False,No,No,Yes,Yes,Maybe Real,Positive,India,Global Warming,,Environmental/Forestry Authority,,No,
08 November 2022 08:18,‘ভাল’র সঙ্গ ছেড়ে ‘মাঝারি’ বাতাসের হাত ধরল কলকাতা!,ID-865.txt,False,No,No,Yes,Yes,Real,Negative,India,Air Pollution,General People,Scientists & Researcher,,No,
07 November 2022 21:51,"বাতাসে বাড়ছে দূষণ, দিল্লির পথেই কলকাতা?",ID-866.txt,False,No,No,No,No,Real,Neutral,India,Air Pollution,,,,No,
07 November 2022 15:05,"কমছে দূষণ, বুধবার থেকে দিল্লিতে খুলছে বাচ্চাদের স্কুল, বাড়ি থেকে কাজ নয়, যেতে হবে দফতরে",ID-867.txt,False,No,No,Yes,Yes,Real,Positive,India,Air Pollution,,,,No,
07 November 2022 07:08,"নিজেদের নির্দেশিকার বাস্তবায়নেই ‘ব্যর্থ’ পর্ষদ, দূষণ রুখবে কে?",ID-869.txt,False,No,No,Yes,Yes,Real,Negative,India,Environmental Pollution,General People,Other Authority,,No,
07 February 2023 12:32,পরিবেশ দূষণের দায়ে ঢাকায় ১৫ পরিবহন ও ১২ প্রতিষ্ঠানকে জরিমানা,ID-87.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,Industries,Environmental/Forestry Authority,,No,
06 November 2022 20:30,"দিল্লি থেকে দূষণ সংক্রান্ত নিষেধাজ্ঞা তুলে নিল কেন্দ্র, কী কী অনুমতি পাওয়া গেল রাজধানীতে?",ID-870.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,All,Other Authority,,No,
06 November 2022 11:00,"দূষণ প্রকল্প ব্যর্থ কেন, জবাবদিহি করতে হবে আধিকারিকদের",ID-871.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Authority,Legal/Court,,No,
05 November 2022 12:57,দূষণ কমাতে কামান দাগা! দেখুন কী ভাবে দূষণ নিয়ন্ত্রণ করার চেষ্টা চলছে রাজধানীতে,ID-873.txt,False,No,No,Yes,Yes,Real,Positive,India,Environmental Pollution,General People,Scientists & Researcher,,No,
05 November 2022 12:08,‘অতি ভয়াবহ’ দিল্লির বাতাস! দূষণের সূচক পেরিয়ে গেল ৫০০! পুরভোটের আগে শুরু রাজনীতি,ID-874.txt,False,Yes,No,Yes,Yes,Real,Positive,India,Air Pollution,General People,Government,,No,
04 November 2022 11:30,"দূষণ নিয়ন্ত্রণে কড়া সিদ্ধান্ত দিল্লি প্রশাসনের, রাজধানীতে জারি একাধিক নিষেধাজ্ঞা",ID-877.txt,False,No,No,No,No,Real,Positive,India,Air Pollution,All,Other Authority,,No,
01 March 2023 08:30,সরকারি অফিসে সিঙ্গেল ইউজ প্লাস্টিক ব্যবহার বন্ধে নির্দেশনা,ID-88.txt,False,No,No,No,No,Real,Positive,Bangladesh,Air Pollution,Industries,Environmental/Forestry Authority,,No,
01 November 2022 09:12,গঙ্গার ধারে পুরসভার বিরুদ্ধেই বেআইনি নির্মাণের অভিযোগ,ID-880.txt,False,Yes,No,No,No,Real,Positive,India,Water Resource Pollution,Government,Environmental/Forestry Authority,,No,
